,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
34,482,Josh Gray,NOP,26,2,1,1,11.4,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,2.5,0.0,0.0,0.5,1.2,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
35,482,Justin Anderson,BKN,26,3,2,1,5.6,1.0,0.3,2.0,16.7,0.0,1.0,0.0,0.3,0.7,50.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.7,2.8,0,0,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
36,482,Kyle Guy,SAC,22,2,1,1,2.0,1.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
37,488,Malcolm Miller,TOR,27,25,21,4,5.0,0.9,0.3,1.0,33.3,0.2,0.8,31.6,0.0,0.2,16.7,0.0,0.5,0.6,0.3,0.1,0.2,0.1,0.5,2.7,0,0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
38,489,Amile Jefferson,ORL,27,18,5,13,4.1,0.8,0.3,0.8,35.7,0.0,0.0,0.0,0.3,0.8,35.7,0.6,0.7,1.3,0.2,0.2,0.1,0.2,0.4,3.2,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,489,Antonius Cleveland,DAL,26,6,4,2,3.7,0.8,0.3,1.0,33.3,0.0,0.2,0.0,0.2,0.3,50.0,0.0,0.5,0.5,0.0,0.2,0.2,0.2,0.3,2.3,0,0,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
40,491,Brian Bowen II,IND,21,5,4,1,5.8,0.8,0.4,1.8,22.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.4,2.9,0,0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
41,492,Daryl Macon,MIA,24,4,4,0,3.5,0.8,0.3,0.8,33.3,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.3,0.6,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,493,Jared Harper,PHX,22,3,1,2,2.6,0.7,0.3,1.3,25.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
43,493,Jeremiah Martin,BKN,24,3,3,0,5.3,0.7,0.3,1.7,20.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.3,0.3,0.0,4.5,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
44,495,Joe Chealey,CHA,24,4,1,3,8.4,0.5,0.0,1.8,0.0,0.0,1.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.3,0.5,1.0,0.0,0.5,3.4,0,0,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
45,495,Matt Mooney,CLE,23,4,0,4,4.7,0.5,0.3,1.0,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.0,0.5,0.3,0.3,4.0,0,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
46,497,Nigel Williams-Goss,UTA,25,9,5,4,3.1,0.4,0.1,0.8,14.3,0.0,0.2,0.0,0.2,0.2,100.0,0.2,0.3,0.6,0.6,0.2,0.1,0.1,0.2,2.4,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
47,498,Henry Ellenson,BKN,23,5,2,3,3.0,0.4,0.2,1.4,14.3,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.8,1.2,0.2,0.0,0.0,0.0,0.2,2.1,0,0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
48,499,Kevin Hervey,OKC,23,7,3,4,2.8,0.3,0.1,1.6,9.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.1,0.8,0,0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
49,500,Paul Watson,TOR,25,5,3,2,5.2,0.2,0.0,1.6,0.0,0.0,0.8,0.0,0.2,0.4,50.0,0.0,0.8,0.8,1.0,0.0,0.2,0.2,0.2,3.9,0,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
