,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
0,101,Mike Conley,UTA,32,41,24,17,28.6,13.8,4.8,11.9,40.5,2.0,5.2,37.6,2.3,2.9,79.5,0.7,2.6,3.2,4.3,1.9,0.8,0.1,2.2,24.9,0,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1,102,Josh Richardson,PHI,26,48,29,19,30.7,13.8,5.1,12.0,42.9,1.5,4.5,32.7,2.1,2.7,78.9,0.8,2.6,3.4,3.1,1.9,0.9,0.7,2.5,25.5,0,0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2,103,Victor Oladipo,IND,28,13,7,6,26.0,13.8,4.8,12.4,39.1,1.6,5.3,30.4,2.5,3.2,78.0,0.5,2.6,3.2,3.0,2.2,0.8,0.2,1.6,23.1,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
3,104,Marcus Smart,BOS,26,53,34,19,32.5,13.5,4.5,11.9,38.0,2.4,6.9,34.8,2.0,2.4,83.5,0.8,3.1,3.8,4.8,1.7,1.6,0.5,2.7,30.1,3,0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
4,105,Rui Hachimura,WAS,22,41,15,26,29.7,13.4,5.3,11.1,47.8,0.5,1.8,27.4,2.2,2.7,82.9,1.5,4.5,6.0,1.7,1.0,0.8,0.2,2.2,25.2,3,0,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
5,106,Duncan Robinson,MIA,26,65,41,24,30.0,13.3,4.4,9.4,46.7,3.7,8.4,44.8,0.7,0.8,90.6,0.1,3.1,3.3,1.4,0.9,0.5,0.2,2.8,20.7,1,0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
6,107,Coby White,CHI,20,65,22,43,25.8,13.2,4.8,12.2,39.4,2.0,5.8,35.4,1.6,2.0,79.1,0.4,3.1,3.5,2.7,1.7,0.8,0.1,1.8,22.4,0,0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
7,108,Christian Wood,DET,24,62,20,42,21.4,13.1,4.6,8.2,56.7,0.9,2.3,38.6,2.9,3.9,74.4,1.7,4.6,6.3,1.0,1.4,0.5,0.9,1.6,25.0,12,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
8,109,Ricky Rubio,PHX,29,57,24,33,31.6,13.1,4.4,10.7,41.2,1.2,3.3,35.1,3.1,3.6,85.3,0.7,3.9,4.6,8.9,2.7,1.5,0.2,2.5,34.4,21,2,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
9,110,Miles Bridges,CHA,22,65,23,42,30.7,13.0,4.9,11.6,42.4,1.5,4.6,33.0,1.6,2.0,80.9,1.4,4.2,5.6,1.8,1.5,0.6,0.7,2.0,24.9,4,0,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
