,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
25,426,Romeo Langford,BOS,20,27,19,8,11.0,2.6,0.9,2.4,37.5,0.2,0.9,21.7,0.6,0.9,69.6,0.5,0.7,1.2,0.2,0.3,0.3,0.2,1.1,5.5,0,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
26,427,Jalen Lecque,PHX,20,4,1,3,6.6,2.5,1.0,2.5,40.0,0.0,1.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.5,3.0,0,0,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,427,Justin James,SAC,23,34,13,21,6.4,2.5,1.0,2.3,42.3,0.3,0.8,34.6,0.3,0.6,47.6,0.2,0.7,0.9,0.5,0.2,0.2,0.3,0.5,5.4,0,0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
28,427,Max Strus,CHI,24,2,0,2,3.1,2.5,1.0,1.5,66.7,0.0,0.5,0.0,0.5,0.5,100.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,3.1,0,0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
29,427,Ryan Anderson,HOU,32,2,1,1,7.0,2.5,1.0,3.5,28.6,0.5,2.5,20.0,0.0,0.0,0.0,0.0,3.5,3.5,1.0,0.5,0.5,0.0,0.5,9.2,0,0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
30,427,Thanasis Antetokounmpo,MIL,27,18,15,3,5.2,2.5,1.1,2.0,52.8,0.0,0.4,0.0,0.4,0.8,46.7,0.6,0.4,1.1,0.5,0.6,0.3,0.1,0.7,5.2,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
31,432,Michael Kidd-Gilchrist,DAL,26,21,10,11,11.0,2.5,0.9,2.9,31.7,0.2,1.0,25.0,0.4,0.5,81.8,0.6,2.0,2.6,0.6,0.6,0.1,0.2,1.5,6.9,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
32,433,Caleb Swanigan,POR,23,27,12,15,10.7,2.4,1.0,1.7,59.6,0.0,0.1,0.0,0.3,0.6,52.9,1.0,2.7,3.7,1.1,1.4,0.1,0.3,2.3,8.3,0,0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
33,434,Frank Mason,MIL,26,6,5,1,8.8,2.3,0.8,3.2,26.3,0.3,1.7,20.0,0.3,0.7,50.0,0.5,0.8,1.3,1.8,1.0,0.3,0.0,0.7,6.7,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
34,435,Shamorie Ponds,TOR,22,4,4,0,2.6,2.3,0.8,1.3,60.0,0.3,0.5,50.0,0.5,0.5,100.0,0.0,0.3,0.3,0.5,0.0,0.0,0.3,0.5,4.1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35,436,Thabo Sefolosha,HOU,36,41,27,14,10.6,2.2,0.9,2.2,40.7,0.4,1.3,27.8,0.1,0.2,37.5,0.5,1.8,2.3,0.6,0.4,0.6,0.3,1.0,8.1,0,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
36,437,Amir Coffey,LAC,23,13,7,6,7.5,2.2,1.0,2.5,39.4,0.1,0.5,14.3,0.1,0.2,33.3,0.3,0.8,1.1,0.7,0.2,0.1,0.1,0.9,4.7,0,0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
37,437,Johnathan Motley,LAC,25,13,8,5,3.2,2.2,0.8,1.2,73.3,0.1,0.1,100.0,0.4,0.5,71.4,0.2,0.5,0.8,0.6,0.4,0.2,0.0,0.5,4.3,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
38,439,Wenyen Gabriel,POR,23,28,9,19,7.5,2.1,0.7,1.6,43.5,0.2,0.7,30.0,0.5,0.7,70.0,0.6,1.0,1.6,0.3,0.6,0.4,0.2,1.3,5.7,0,0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
39,440,Khyri Thomas,DET,24,8,2,6,7.7,2.1,0.6,2.1,29.4,0.6,1.8,35.7,0.3,0.5,50.0,0.1,0.0,0.1,0.4,0.4,0.4,0.0,1.1,3.6,0,0,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
40,441,Norvel Pelle,PHI,27,20,11,9,8.9,2.1,0.9,1.8,51.4,0.0,0.0,0.0,0.3,0.6,50.0,0.8,2.2,3.0,0.4,0.7,0.1,1.3,2.0,9.5,0,0,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
41,442,Derrick Walton Jr.,DET,25,26,15,11,9.6,2.0,0.7,1.5,46.2,0.4,0.9,41.7,0.3,0.3,77.8,0.1,0.5,0.6,1.0,0.2,0.3,0.0,0.8,5.0,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
42,443,Charles Brown Jr.,ATL,23,10,1,9,4.0,2.0,0.6,1.9,31.6,0.3,0.9,33.3,0.5,0.5,100.0,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.3,3.7,0,0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
43,443,Gabe Vincent,MIA,24,6,4,2,6.9,2.0,0.7,3.2,21.1,0.7,2.7,25.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.2,0.0,0.3,3.9,0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,443,Louis King,DET,21,10,3,7,6.2,2.0,0.8,2.1,38.1,0.4,1.1,36.4,0.0,0.3,0.0,0.1,0.9,1.0,0.5,0.2,0.2,0.0,1.0,4.4,0,0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
45,443,Malik Newman,CLE,23,1,0,1,3.7,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,443,Zach Norvell Jr.,GSW,22,5,2,3,8.2,2.0,0.6,2.4,25.0,0.6,1.6,37.5,0.2,0.2,100.0,0.0,1.2,1.2,0.6,0.6,0.4,0.0,0.8,4.9,0,0,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
47,448,Oshae Brissett,TOR,22,19,15,4,7.1,1.9,0.7,1.9,36.1,0.2,0.8,20.0,0.4,0.5,80.0,0.5,0.9,1.4,0.4,0.4,0.2,0.1,0.9,4.6,0,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
48,449,Ignas Brazdeikis,NYK,21,9,1,8,5.9,1.9,0.7,2.4,27.3,0.1,1.0,11.1,0.4,0.6,80.0,0.2,0.3,0.6,0.4,0.2,0.0,0.1,0.3,3.3,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
49,450,Yuta Watanabe,MEM,25,16,8,8,6.2,1.9,0.8,1.8,41.4,0.2,0.5,37.5,0.2,0.5,37.5,0.4,0.7,1.1,0.3,0.1,0.3,0.1,0.6,4.5,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
