,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
16,367,Raul Neto,PHI,28,49,27,22,11.5,4.3,1.6,3.6,45.1,0.6,1.4,39.4,0.5,0.6,83.9,0.2,0.8,1.1,1.6,0.9,0.4,0.1,0.9,8.8,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
17,368,Bruno Fernando,ATL,21,56,18,38,12.7,4.3,1.8,3.6,51.8,0.1,0.7,13.5,0.5,0.9,56.9,1.2,2.3,3.5,0.9,0.8,0.3,0.3,1.9,11.0,1,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
18,369,Robert Williams III,BOS,22,23,15,8,14.0,4.3,1.8,2.7,67.7,0.0,0.0,0.0,0.6,1.1,56.0,1.5,3.2,4.7,1.0,0.9,0.9,1.2,1.7,16.7,0,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
19,370,Dzanan Musa,BKN,21,35,17,18,11.5,4.2,1.4,4.0,36.0,0.4,1.9,23.1,0.9,1.3,75.0,0.5,1.5,2.0,0.9,0.8,0.4,0.0,0.7,8.4,0,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
20,371,Alen Smailagic,GSW,19,14,1,13,9.9,4.2,1.4,2.9,50.0,0.2,0.9,23.1,1.1,1.4,84.2,0.7,1.2,1.9,0.9,0.8,0.2,0.3,1.0,8.6,0,0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
21,372,Yogi Ferrell,SAC,27,44,17,27,11.0,4.2,1.5,3.8,39.6,0.4,1.6,27.5,0.7,0.8,86.5,0.1,1.0,1.1,1.3,0.6,0.3,0.1,0.7,8.2,0,0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
22,373,JaKarr Sampson,IND,27,26,15,11,13.1,4.2,1.8,3.1,59.3,0.1,0.5,15.4,0.4,0.8,55.0,0.6,1.7,2.3,0.3,0.3,0.3,0.3,1.7,9.2,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
23,374,Terrance Ferguson,OKC,22,50,30,20,23.4,4.2,1.5,4.0,37.2,0.9,3.1,29.7,0.3,0.4,78.9,0.5,1.0,1.5,0.9,0.6,0.5,0.3,2.9,9.2,0,0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
24,375,Ryan Broekhoff,DAL,29,17,10,7,10.6,4.2,1.3,3.5,37.3,1.2,3.0,39.2,0.4,0.5,87.5,0.3,2.2,2.5,0.6,0.4,0.3,0.2,0.9,9.4,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
25,376,Iman Shumpert,BKN,30,13,9,4,18.5,4.2,1.6,4.9,32.8,0.6,2.5,24.2,0.3,0.5,57.1,0.7,1.9,2.6,0.9,0.8,0.9,0.2,1.6,11.1,0,0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,376,Rodions Kurucs,BKN,22,39,13,26,12.8,4.2,1.5,3.4,44.8,0.6,1.7,38.5,0.4,0.7,60.7,0.5,2.0,2.5,0.8,0.9,0.4,0.1,1.7,9.0,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,378,Troy Daniels,DEN,28,42,32,10,10.9,4.1,1.5,3.8,39.0,1.0,2.7,35.4,0.2,0.4,62.5,0.3,0.8,1.1,0.3,0.2,0.2,0.1,0.7,6.5,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,379,PJ Dozier,DEN,23,21,15,6,11.1,4.1,1.7,4.3,39.6,0.3,1.3,25.0,0.3,0.5,63.6,0.2,1.2,1.4,1.4,0.5,0.3,0.2,1.3,9.1,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
29,380,Marko Guduric,MEM,25,42,18,24,11.3,4.0,1.5,3.7,39.6,0.6,1.9,30.9,0.5,0.6,92.0,0.3,1.4,1.7,1.1,0.9,0.3,0.2,0.8,8.3,0,0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
30,381,Chris Chiozza,BKN,24,21,9,12,11.8,4.0,1.5,3.8,40.5,0.9,2.0,43.9,0.1,0.1,100.0,0.3,1.4,1.7,2.3,0.8,0.7,0.1,1.1,11.0,0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31,382,Elie Okobo,PHX,22,54,22,32,13.1,4.0,1.3,3.4,39.8,0.5,1.3,35.2,0.9,1.2,68.7,0.3,1.3,1.6,2.1,0.7,0.4,0.1,1.0,9.9,0,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
32,383,Cristiano Felicio,CHI,27,22,6,16,17.5,3.9,1.5,2.5,63.0,0.0,0.1,0.0,0.8,1.0,78.3,2.5,2.1,4.6,0.7,0.8,0.5,0.1,1.5,11.4,0,0,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
33,384,Gary Payton II,WAS,27,29,13,16,14.9,3.9,1.7,4.0,41.4,0.4,1.6,28.3,0.1,0.3,50.0,0.9,1.9,2.8,1.7,0.7,1.1,0.2,1.9,13.1,1,0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
34,385,Noah Vonleh,DEN,24,33,13,20,11.0,3.8,1.5,2.7,56.2,0.1,0.5,20.0,0.7,0.9,80.0,1.1,2.6,3.7,0.8,0.6,0.3,0.2,1.2,10.5,0,0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
35,386,Khem Birch,ORL,27,40,16,24,19.4,3.8,1.4,2.9,48.7,0.0,0.0,0.0,1.0,1.7,61.2,1.8,2.8,4.5,0.9,0.6,0.4,0.5,1.8,12.7,0,0,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
36,387,Jaylen Nowell,MIN,20,15,2,13,10.1,3.8,1.3,3.5,35.8,0.2,1.7,11.5,1.1,1.1,94.1,0.2,0.7,0.9,1.3,0.2,0.2,0.1,0.7,7.3,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
37,388,Kenrich Williams,NOP,25,35,12,23,22.3,3.8,1.4,4.1,34.3,0.7,2.7,26.0,0.3,0.7,37.5,1.4,3.7,5.1,1.5,0.6,0.7,0.6,2.3,15.5,0,0,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
38,389,Jerome Robinson,WAS,23,55,35,20,13.6,3.7,1.4,3.9,34.7,0.6,1.9,29.8,0.4,0.5,69.0,0.2,1.8,1.9,1.2,0.6,0.4,0.3,1.5,9.1,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
39,390,Drew Eubanks,SAS,23,14,8,6,9.3,3.6,1.5,2.0,75.0,0.1,0.1,100.0,0.6,0.8,72.7,0.6,1.9,2.5,0.4,0.7,0.1,0.4,1.5,8.2,0,0,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
40,391,Theo Pinson,BKN,24,33,15,18,11.1,3.6,1.4,4.7,29.0,0.5,2.4,18.8,0.5,0.5,93.8,0.3,1.3,1.6,1.7,1.0,0.5,0.1,1.1,9.1,0,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
41,392,Tim Frazier,DET,29,27,9,18,13.1,3.6,1.3,3.5,36.2,0.4,1.1,33.3,0.7,0.9,79.2,0.3,0.9,1.2,3.4,1.3,0.5,0.1,1.6,10.9,0,0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,393,Nicolas Batum,CHA,31,22,6,16,23.0,3.6,1.3,3.7,34.6,0.6,2.2,28.6,0.4,0.5,90.0,1.1,3.4,4.5,3.0,1.0,0.8,0.4,1.9,16.0,0,0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
43,394,Nassir Little,POR,20,48,22,26,11.9,3.6,1.4,3.1,43.0,0.3,1.2,23.7,0.6,0.9,63.6,0.6,1.6,2.3,0.5,0.3,0.3,0.3,1.5,8.3,1,0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
44,395,Grant Williams,BOS,21,62,43,19,15.6,3.5,1.3,3.1,41.7,0.3,1.4,24.7,0.6,0.8,72.5,0.9,1.7,2.7,1.0,0.7,0.5,0.5,2.4,10.4,0,0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
45,396,Anthony Tolliver,MEM,35,47,22,25,15.6,3.5,1.1,3.3,34.8,0.8,2.6,32.2,0.4,0.5,72.0,0.6,2.2,2.8,0.7,0.6,0.3,0.2,1.4,9.0,1,0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
46,397,Mfiondu Kabengele,LAC,22,12,9,3,5.4,3.5,1.2,2.7,43.8,0.8,1.7,45.0,0.4,0.4,100.0,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,5.7,0,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
47,397,Ty Jerome,PHX,22,28,13,15,11.2,3.5,1.3,3.8,34.9,0.5,1.7,27.7,0.4,0.5,78.6,0.2,1.3,1.5,1.5,0.6,0.5,0.1,1.0,8.7,0,0,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,
48,399,DeMarre Carroll,HOU,33,21,10,11,11.0,3.5,1.0,2.6,38.9,0.3,1.3,25.9,1.1,1.7,66.7,0.5,1.7,2.2,0.9,0.8,0.2,0.2,1.3,7.8,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
49,400,John Konchar,MEM,24,15,7,8,11.1,3.4,1.5,2.3,65.7,0.3,0.6,44.4,0.1,0.1,50.0,1.2,1.9,3.1,1.4,0.4,0.5,0.2,0.5,10.8,0,0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
