,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
14,315,Damian Jones,ATL,25,55,15,40,16.1,5.6,2.2,3.2,68.0,0.0,0.2,22.2,1.1,1.5,73.8,1.3,2.4,3.7,0.6,0.5,0.5,0.7,2.7,14.1,0,0,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
15,316,Jalen McDaniels,CHA,22,16,7,9,18.3,5.6,2.1,4.4,47.1,0.6,1.5,37.5,0.9,1.1,82.4,0.9,3.1,4.1,0.8,0.7,0.5,0.2,2.3,13.0,0,0,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
16,317,Mo Bamba,ORL,22,60,28,32,14.5,5.5,2.2,4.7,46.8,0.6,1.7,35.6,0.5,0.8,67.4,1.6,3.4,5.0,0.7,0.7,0.4,1.4,1.9,17.2,2,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
17,318,John Henson,DET,29,40,8,32,15.0,5.5,2.4,4.3,55.6,0.2,0.9,22.2,0.6,1.2,50.0,1.2,2.9,4.1,1.4,0.9,0.6,1.1,2.0,16.5,1,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
18,319,Dennis Smith Jr.,NYK,22,34,7,27,15.8,5.5,2.1,6.2,34.1,0.5,1.6,29.6,0.8,1.6,50.9,0.6,1.7,2.3,2.9,1.7,0.8,0.2,1.9,14.0,0,0,-5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
19,319,Robin Lopez,MIL,32,60,49,11,14.4,5.5,2.3,4.6,50.2,0.6,1.6,34.4,0.4,0.7,53.5,0.9,1.6,2.4,0.7,0.9,0.2,0.7,1.3,11.1,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
20,321,Alex Caruso,LAL,26,58,45,13,17.8,5.4,1.9,4.5,42.3,0.7,1.8,35.5,1.0,1.3,76.3,0.2,1.7,1.9,1.8,0.8,1.0,0.3,1.5,13.6,0,0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
21,322,Garrison Mathews,WAS,23,18,8,10,12.6,5.4,1.3,3.1,42.9,1.1,2.6,41.3,1.7,1.9,91.2,0.3,1.0,1.3,0.6,0.4,0.4,0.1,1.8,8.9,0,0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
22,323,Solomon Hill,MIA,29,54,28,26,18.4,5.4,1.9,4.6,40.3,1.1,2.9,37.8,0.6,0.8,71.4,0.5,2.4,2.9,1.8,0.9,0.7,0.2,1.4,13.3,0,0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
23,324,Juan Toscano-Anderson,GSW,27,13,3,10,20.9,5.3,2.2,4.8,46.0,0.6,1.8,34.8,0.2,0.4,60.0,0.7,3.3,4.0,2.0,1.2,1.0,0.4,2.3,16.0,0,0,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
24,325,Jakob Poeltl,SAS,24,58,25,33,16.6,5.3,2.3,3.8,61.9,0.0,0.0,0.0,0.6,1.3,48.6,1.8,3.6,5.3,1.8,0.8,0.5,1.4,1.7,19.4,2,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,326,Wes Iwundu,ORL,25,45,21,24,18.0,5.3,1.7,4.3,39.7,0.5,1.5,31.3,1.4,1.7,81.6,0.5,2.0,2.5,1.0,0.4,0.6,0.2,1.4,11.8,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
26,327,David Nwaba,BKN,27,20,8,12,13.4,5.2,1.9,3.6,52.1,0.6,1.4,42.9,0.9,1.4,66.7,0.4,1.9,2.3,0.4,0.4,0.6,0.6,1.6,11.6,0,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,328,Nickeil Alexander-Walker,NOP,21,41,18,23,12.2,5.1,1.9,5.5,33.9,1.0,2.9,34.2,0.4,0.7,60.7,0.2,1.8,2.0,1.8,1.0,0.3,0.2,1.1,10.5,0,0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
28,329,Daniel Gafford,CHI,21,43,15,28,14.2,5.1,2.2,3.1,70.1,0.0,0.0,0.0,0.7,1.4,53.3,1.2,1.3,2.5,0.5,0.7,0.3,1.3,2.3,12.9,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,330,Wayne Ellington,NYK,32,36,9,27,15.5,5.1,1.7,4.8,35.1,1.4,4.0,35.0,0.3,0.4,84.6,0.1,1.7,1.8,1.2,0.5,0.4,0.1,1.1,10.0,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
30,331,Pat Connaughton,MIL,27,61,51,10,18.3,5.1,2.0,4.3,45.6,0.7,2.2,32.1,0.4,0.6,75.0,0.9,3.3,4.2,1.6,0.8,0.3,0.5,1.0,14.2,0,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
31,332,Kadeem Allen,NYK,27,10,3,7,11.7,5.0,1.9,4.4,43.2,0.5,1.6,31.3,0.7,1.1,63.6,0.2,0.7,0.9,2.1,0.8,0.5,0.2,0.7,10.5,0,0,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
32,333,Vince Carter,ATL,43,60,19,41,14.6,5.0,1.8,5.1,35.2,1.0,3.4,30.2,0.4,0.5,79.3,0.3,1.8,2.1,0.8,0.6,0.4,0.4,1.5,10.5,0,0,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
33,334,Torrey Craig,DEN,29,50,35,15,17.4,5.0,1.9,4.2,46.2,0.7,2.2,33.0,0.4,0.6,64.5,1.0,2.2,3.1,0.7,0.4,0.4,0.6,2.2,12.3,2,0,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
34,335,Cody Martin,CHA,24,48,16,32,18.8,5.0,1.9,4.3,43.0,0.4,1.6,23.4,0.9,1.4,64.6,0.8,2.5,3.3,2.0,0.9,0.8,0.2,1.6,14.0,0,0,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
35,336,Sterling Brown,MIL,25,45,36,9,14.8,5.0,1.8,4.8,36.7,0.8,2.5,31.6,0.6,0.8,77.1,0.6,3.0,3.7,1.0,0.8,0.5,0.2,1.0,12.0,1,0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
36,337,Chris Clemons,HOU,22,29,18,11,8.7,4.9,1.8,4.3,40.5,1.1,3.2,35.1,0.2,0.2,85.7,0.1,0.7,0.8,0.8,0.6,0.2,0.2,0.7,7.5,0,0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
37,338,Shaquille Harrison,CHI,26,43,14,29,11.3,4.9,1.8,3.8,46.7,0.4,1.0,38.1,0.9,1.2,78.0,0.5,1.5,2.0,1.1,0.4,0.8,0.4,1.3,12.2,1,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
38,339,Quinn Cook,LAL,27,38,30,8,10.8,4.8,2.0,4.6,43.9,0.7,1.7,37.9,0.2,0.2,66.7,0.2,0.9,1.1,1.1,0.7,0.3,0.0,0.6,7.9,0,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
39,340,Cheick Diallo,PHX,23,44,17,27,10.6,4.8,2.0,3.1,65.0,0.0,0.0,50.0,0.7,0.8,86.5,0.6,2.3,2.9,0.5,0.7,0.2,0.3,1.2,9.8,1,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
40,341,Mario Hezonja,POR,25,47,20,27,16.3,4.8,1.7,4.0,42.9,0.4,1.4,32.8,0.9,1.1,82.4,0.6,2.9,3.4,0.9,0.8,0.6,0.2,2.0,11.8,1,0,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
41,342,Matisse Thybulle,PHI,23,57,36,21,19.5,4.7,1.7,4.1,41.0,0.9,2.5,35.2,0.4,0.7,61.0,0.6,0.9,1.5,1.2,0.8,1.4,0.7,2.1,13.9,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
42,343,Thon Maker,DET,23,60,20,40,12.9,4.7,1.6,3.2,48.2,0.4,1.1,34.4,1.2,1.8,66.4,0.9,1.9,2.8,0.7,0.8,0.4,0.7,1.7,11.5,2,0,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
43,344,Naz Mitrou-Long,IND,26,3,2,1,14.2,4.7,2.0,5.3,37.5,0.7,3.7,18.2,0.0,0.0,0.0,0.0,2.0,2.0,2.3,0.7,0.3,0.3,0.3,11.9,0,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,345,Tony Bradley,UTA,22,50,33,17,10.7,4.7,2.1,3.1,66.5,0.0,0.0,100.0,0.5,0.8,65.0,1.8,2.5,4.3,0.3,0.5,0.2,0.5,2.0,12.1,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
45,346,Isaiah Hartenstein,HOU,22,23,16,7,11.6,4.7,1.9,2.9,65.7,0.0,0.2,0.0,0.8,1.2,67.9,1.3,2.7,3.9,0.8,0.7,0.4,0.5,1.8,12.6,2,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
46,347,Allen Crabbe,MIN,28,37,5,32,17.6,4.6,1.7,4.8,35.6,1.0,3.2,30.3,0.3,0.4,71.4,0.3,1.8,2.1,0.9,0.5,0.4,0.1,1.3,9.6,0,0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47,348,Jevon Carter,PHX,24,50,21,29,15.1,4.6,1.6,4.1,40.0,0.9,2.3,39.3,0.4,0.5,84.0,0.5,1.5,2.0,1.3,0.6,0.8,0.3,1.5,11.4,0,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
48,349,Mike Muscala,OKC,28,41,23,18,12.0,4.6,1.6,3.9,40.3,1.0,2.9,35.8,0.4,0.5,81.8,0.3,2.0,2.3,0.8,0.3,0.2,0.3,1.2,9.7,0,0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
49,350,Patrick McCaw,TOR,24,37,27,10,24.5,4.6,1.8,4.4,41.4,0.6,1.9,32.4,0.4,0.5,72.2,0.5,1.8,2.3,2.1,0.8,1.1,0.1,1.6,13.3,1,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
