,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
15,216,Jeff Green,HOU,33,40,24,16,18.9,8.4,2.9,6.5,44.4,1.2,3.5,34.8,1.4,1.8,78.1,0.6,2.3,2.8,0.8,0.9,0.5,0.4,1.6,14.8,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
16,217,Jeremy Pargo,GSW,34,3,0,3,14.8,8.3,3.7,7.3,50.0,1.0,2.3,42.9,0.0,0.3,0.0,0.3,0.7,1.0,2.7,1.3,0.3,0.0,2.7,13.2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,218,Alex Len,SAC,27,49,15,34,18.3,8.3,3.4,6.2,55.6,0.3,1.1,25.0,1.2,1.9,63.7,1.9,4.1,6.0,1.0,1.0,0.4,0.9,2.3,20.1,8,0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
18,219,DeAndre Jordan,BKN,31,56,27,29,22.0,8.3,3.4,5.1,66.6,0.0,0.0,0.0,1.5,2.2,68.0,2.5,7.5,10.0,1.9,1.3,0.3,0.9,2.0,25.6,13,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
19,220,Danny Green,LAL,33,61,48,13,25.1,8.2,2.9,7.0,41.9,1.9,4.9,37.8,0.5,0.7,72.7,0.7,2.7,3.4,1.4,0.9,1.2,0.5,2.1,18.7,0,0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
20,221,Jalen Brunson,DAL,23,57,34,23,17.9,8.2,3.2,6.8,46.6,0.8,2.1,35.8,1.1,1.3,81.3,0.4,2.0,2.4,3.3,1.2,0.4,0.1,1.3,16.2,2,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21,222,Enes Kanter,BOS,28,51,32,19,17.5,8.2,3.5,6.1,56.6,0.0,0.1,14.3,1.2,1.7,70.8,2.8,5.0,7.7,1.0,1.0,0.4,0.7,1.7,21.3,9,0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22,223,Cameron Johnson,PHX,24,49,20,29,20.3,8.1,2.8,6.6,41.8,1.9,4.7,39.7,0.7,0.9,76.1,0.8,2.1,2.9,1.1,0.6,0.6,0.3,1.5,15.4,0,0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
23,224,De'Anthony Melton,MEM,22,52,25,27,19.4,8.1,2.8,6.8,41.9,0.7,2.3,31.6,1.7,2.0,82.1,0.7,3.0,3.7,3.0,1.5,1.3,0.3,1.8,20.3,0,0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
24,225,Reggie Bullock,NYK,29,29,9,20,23.6,8.1,3.1,7.7,40.2,1.3,3.8,33.3,0.6,0.7,81.0,0.4,1.9,2.3,1.4,0.7,0.9,0.1,1.9,15.3,0,0,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
25,226,Tony Snell,DET,28,59,18,41,27.8,8.0,2.9,6.5,44.5,1.7,4.3,40.2,0.5,0.5,100.0,0.2,1.7,1.9,2.2,0.5,0.5,0.3,1.7,15.4,0,0,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
26,227,Draymond Green,GSW,30,43,10,33,28.4,8.0,2.9,7.3,38.9,0.8,3.0,27.9,1.5,1.9,75.9,0.5,5.7,6.2,6.2,2.3,1.4,0.8,2.6,28.9,8,2,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,228,Ivica Zubac,LAC,23,64,44,20,18.1,8.0,3.2,5.3,60.1,0.0,0.0,0.0,1.7,2.2,75.9,2.6,4.6,7.2,1.1,0.8,0.2,0.9,2.3,20.8,7,0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
28,229,Trevor Ariza,POR,35,53,22,31,28.2,8.0,2.7,6.1,43.8,1.5,3.9,37.2,1.2,1.4,83.8,0.6,4.0,4.6,1.7,1.1,1.3,0.3,2.1,19.8,0,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
29,230,Patrick Beverley,LAC,31,48,37,11,27.1,7.9,2.9,6.8,42.8,1.6,4.1,37.9,0.6,0.9,65.9,1.2,4.2,5.4,3.7,1.3,1.1,0.5,3.1,23.5,4,0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
30,231,Chandler Hutchison,CHI,24,28,8,20,18.8,7.8,2.9,6.3,45.7,0.4,1.4,31.6,1.6,2.8,59.0,0.6,3.2,3.9,0.9,1.0,1.0,0.3,1.7,16.5,0,0,-5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
31,232,Terence Davis,TOR,23,64,46,18,17.0,7.7,2.8,6.1,46.3,1.4,3.5,39.6,0.7,0.8,86.5,0.7,2.7,3.4,1.7,1.0,0.5,0.2,1.6,15.4,1,0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
32,233,Nerlens Noel,OKC,26,55,35,20,18.4,7.7,3.2,4.6,68.5,0.0,0.1,33.3,1.4,1.8,76.5,1.5,3.4,4.9,1.0,1.0,1.0,1.5,2.6,21.6,3,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
33,234,Kelly Olynyk,MIA,29,59,38,21,18.5,7.7,2.6,5.4,47.6,1.4,3.1,43.2,1.2,1.4,85.4,0.6,3.8,4.4,1.6,1.1,0.6,0.3,2.4,17.2,3,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
34,235,Gary Trent Jr.,POR,21,53,23,30,20.0,7.7,2.8,6.6,42.6,1.5,3.8,38.8,0.6,0.7,83.3,0.4,1.3,1.7,0.9,0.4,0.7,0.2,1.3,13.7,0,0,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
35,236,Jahlil Okafor,NOP,24,28,9,19,15.1,7.6,3.1,5.1,61.1,0.0,0.1,50.0,1.3,2.1,63.8,1.6,2.6,4.3,1.3,1.3,0.3,0.7,2.3,16.2,2,0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36,237,Marc Gasol,TOR,35,36,28,8,27.5,7.6,2.8,6.6,41.9,1.4,3.5,40.2,0.7,1.0,72.2,0.8,5.5,6.3,3.4,1.2,0.8,0.9,2.8,24.3,3,0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
37,238,Jordan McLaughlin,MIN,24,30,7,23,19.7,7.6,2.9,5.9,48.9,1.0,2.5,38.2,0.9,1.3,66.7,0.2,1.4,1.6,4.2,1.0,1.1,0.1,1.0,18.6,2,0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
38,239,Omari Spellman,MIN,22,49,11,38,18.1,7.6,2.6,6.0,43.1,0.9,2.2,39.1,1.5,1.9,79.3,1.6,2.9,4.5,1.0,1.1,0.7,0.5,1.3,16.7,1,0,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
39,240,Dwight Howard,LAL,34,62,49,13,19.2,7.5,3.0,4.1,73.2,0.0,0.1,60.0,1.4,2.9,49.4,2.5,4.9,7.4,0.7,1.2,0.4,1.2,3.2,21.2,8,0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
40,241,Wesley Matthews,MIL,33,62,50,12,24.7,7.5,2.6,6.5,39.7,1.6,4.5,36.5,0.8,1.0,76.2,0.3,2.2,2.6,1.5,0.7,0.6,0.1,1.5,14.4,0,0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,
41,242,Jaxson Hayes,NOP,20,56,26,30,17.0,7.5,2.8,4.2,66.0,0.0,0.1,25.0,1.9,3.1,63.0,1.5,2.5,4.0,0.9,0.7,0.4,0.9,2.5,17.0,3,0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
42,243,J.J. Barea,DAL,36,26,13,13,15.0,7.5,2.8,6.9,41.3,1.1,2.9,38.2,0.7,0.7,94.4,0.4,1.5,1.8,3.8,1.3,0.2,0.1,1.0,14.7,0,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
43,244,Michael Porter Jr.,DEN,22,48,33,15,14.0,7.5,2.9,5.9,49.5,0.9,2.1,42.2,0.7,0.9,76.7,1.1,3.0,4.1,0.7,0.7,0.4,0.4,1.6,15.2,5,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
44,245,Ian Mahinmi,WAS,33,38,15,23,21.3,7.4,2.7,5.5,49.5,0.1,0.7,19.2,1.8,3.0,61.9,2.1,3.7,5.7,1.3,1.2,0.8,1.2,3.0,21.0,1,0,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
45,246,Tyus Jones,MEM,24,65,32,33,19.0,7.4,3.0,6.6,45.9,0.7,1.9,37.9,0.7,0.9,74.1,0.1,1.4,1.6,4.4,0.8,0.9,0.1,0.7,18.1,0,0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
46,247,Ky Bowman,GSW,23,45,9,36,22.6,7.4,3.0,7.1,41.7,0.7,2.4,30.8,0.8,0.9,82.9,0.5,2.2,2.7,2.9,1.6,1.0,0.2,2.3,17.1,0,0,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
47,248,Bismack Biyombo,CHA,27,53,18,35,19.4,7.4,2.8,5.2,54.3,0.0,0.0,0.0,1.7,2.8,60.3,2.3,3.5,5.8,0.9,0.9,0.2,0.9,2.2,18.2,8,0,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
48,249,Gorgui Dieng,MEM,30,58,18,40,17.5,7.4,2.7,5.9,46.1,0.9,2.4,35.9,1.1,1.4,73.5,1.5,4.3,5.8,1.2,0.9,0.8,1.0,1.9,20.6,9,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
49,250,Grayson Allen,MEM,24,30,14,16,16.6,7.4,2.6,5.9,44.9,1.1,3.0,36.3,1.0,1.2,85.7,0.2,2.0,2.2,1.4,0.8,0.2,0.0,1.2,12.1,0,0,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
