,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
10,261,Harry Giles III,SAC,22,38,19,19,15.2,7.0,3.1,5.4,56.0,0.0,0.0,0.0,0.9,1.1,76.7,0.9,3.3,4.2,1.3,0.9,0.6,0.4,2.6,15.8,1,0,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
11,262,Denzel Valentine,CHI,26,36,12,24,13.6,6.8,2.7,6.6,40.9,1.3,3.8,33.6,0.2,0.2,75.0,0.3,1.8,2.1,1.2,0.7,0.7,0.2,1.4,13.0,0,0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
12,263,Nicolo Melli,NOP,29,52,24,28,17.1,6.8,2.4,5.3,44.2,1.3,3.5,36.1,0.8,1.2,73.3,0.7,2.3,3.0,1.3,0.8,0.6,0.4,2.0,14.4,0,0,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
13,264,Ersan Ilyasova,MIL,33,56,45,11,16.0,6.8,2.4,5.2,47.2,0.8,2.2,37.1,1.1,1.3,82.7,1.1,3.9,4.9,0.8,0.6,0.4,0.3,1.6,15.4,4,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
14,265,JaVale McGee,LAL,32,61,48,13,16.8,6.8,3.0,4.6,64.0,0.0,0.1,50.0,0.8,1.2,65.3,1.8,4.0,5.8,0.6,0.8,0.5,1.5,2.4,19.9,2,0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,266,Kyle Korver,MIL,39,50,40,10,16.7,6.7,2.2,5.2,42.9,1.7,4.1,41.5,0.6,0.7,82.4,0.3,1.8,2.1,1.2,0.8,0.4,0.2,1.4,12.2,0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,267,Damyean Dotson,NYK,26,48,14,34,17.4,6.7,2.5,6.0,41.4,1.2,3.4,36.2,0.5,0.7,66.7,0.2,1.7,1.9,1.2,0.4,0.5,0.1,0.9,12.0,0,0,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
17,267,Dragan Bender,GSW,22,16,10,6,17.8,6.7,2.6,5.8,44.6,0.9,2.7,34.9,0.6,0.9,71.4,1.0,3.6,4.6,1.8,1.3,0.3,0.6,2.6,15.9,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
18,269,Keita Bates-Diop,DEN,24,39,10,29,17.1,6.6,2.3,5.3,42.8,0.8,2.4,33.0,1.3,1.8,71.0,0.5,2.3,2.9,0.8,0.4,0.4,0.5,1.0,13.8,0,0,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,270,Brad Wanamaker,BOS,30,63,43,20,19.3,6.6,2.2,5.0,42.8,0.5,1.4,36.7,1.7,1.8,93.1,0.3,1.7,2.0,2.5,1.1,0.8,0.2,1.9,14.6,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,271,T.J. McConnell,IND,28,63,38,25,18.9,6.5,3.0,5.7,51.7,0.1,0.2,33.3,0.5,0.6,83.3,0.5,2.1,2.6,5.0,1.4,0.7,0.2,1.1,18.4,2,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
21,272,JaMychal Green,LAC,30,55,38,17,20.5,6.5,2.3,5.5,41.4,1.3,3.7,36.3,0.6,0.8,72.7,1.4,5.0,6.3,0.8,0.8,0.5,0.4,2.7,16.9,7,0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
22,273,Allonzo Trier,NYK,24,24,2,22,12.1,6.5,2.1,4.4,48.1,0.8,2.2,35.8,1.4,1.8,79.1,0.3,1.0,1.2,1.2,0.9,0.1,0.2,1.2,9.6,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,274,Kevin Knox II,NYK,20,65,21,44,17.9,6.4,2.2,6.2,35.9,1.0,3.1,32.7,1.0,1.6,65.3,0.4,2.4,2.8,0.9,0.7,0.4,0.4,1.6,12.9,0,0,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
24,275,Trey Lyles,SAS,24,63,27,36,20.2,6.4,2.4,5.4,44.6,1.0,2.7,38.7,0.5,0.7,73.3,1.1,4.6,5.7,1.1,0.6,0.4,0.4,1.6,17.0,2,0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
25,276,CJ Miles,WAS,33,10,4,6,16.1,6.4,1.9,5.9,32.2,1.1,3.5,31.4,1.5,2.0,75.0,0.4,0.8,1.2,1.2,0.4,1.0,0.4,1.4,13.4,0,0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
26,277,Sekou Doumbouya,DET,19,38,10,28,19.8,6.4,2.4,6.2,39.0,0.7,2.6,28.6,0.8,1.2,67.4,0.5,2.6,3.1,0.5,0.9,0.5,0.2,2.1,12.2,2,0,-4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
27,278,Kelan Martin,MIN,24,31,12,19,16.0,6.4,2.3,5.8,39.2,0.8,3.1,26.0,1.0,1.0,96.8,0.4,2.7,3.1,0.7,0.6,0.2,0.3,1.6,12.1,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
28,279,Timothe Luwawu-Cabarrot,BKN,25,39,15,24,17.2,6.3,2.0,4.9,40.6,1.0,2.8,35.8,1.3,1.6,83.9,0.6,1.7,2.3,0.6,0.8,0.4,0.2,2.1,10.9,0,0,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,280,Cory Joseph,SAC,28,64,28,36,24.0,6.3,2.4,5.8,42.0,0.7,2.1,35.1,0.8,0.9,82.8,0.6,2.0,2.5,3.4,1.0,0.7,0.3,1.9,16.6,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
30,281,Chris Boucher,TOR,27,55,39,16,13.2,6.3,2.2,4.7,45.8,0.5,1.8,28.3,1.5,1.9,79.6,1.7,2.7,4.4,0.4,0.4,0.4,1.0,1.9,15.8,4,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
31,282,Boban Marjanovic,DAL,31,37,19,18,9.1,6.3,2.6,4.7,55.5,0.1,0.4,26.7,1.0,1.3,76.6,1.4,2.7,4.1,0.4,0.7,0.2,0.2,1.3,12.2,5,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
32,283,Frank Ntilikina,NYK,21,57,19,38,20.8,6.3,2.3,5.8,39.3,0.8,2.4,32.1,0.9,1.0,86.4,0.4,1.7,2.1,3.0,1.2,0.9,0.3,2.5,15.8,1,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
33,284,Royce O'Neale,UTA,27,64,41,23,29.1,6.3,2.2,5.0,43.9,1.3,3.3,38.9,0.6,0.8,73.5,0.3,5.0,5.3,2.5,0.8,0.7,0.4,2.8,19.2,2,0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
34,285,Luguentz Dort,OKC,21,29,22,7,22.0,6.2,2.2,5.4,41.4,0.8,2.5,30.1,1.0,1.2,77.8,0.5,1.3,1.9,0.7,0.5,0.8,0.1,2.7,11.6,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
35,286,Caleb Martin,CHA,24,18,6,12,17.6,6.2,2.1,4.7,44.0,1.1,2.1,54.1,0.9,1.2,81.0,0.6,1.6,2.1,1.3,0.8,0.7,0.4,1.8,13.0,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
36,287,Marvin Williams,MIL,34,52,20,32,19.4,6.1,2.1,4.8,44.2,1.0,2.8,36.1,0.9,1.0,87.0,0.4,2.5,2.8,1.1,0.5,0.7,0.5,1.8,14.1,0,0,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
37,288,Hamidou Diallo,OKC,21,38,21,17,18.4,6.1,2.6,5.8,45.2,0.2,0.9,20.0,0.7,1.2,62.2,0.8,2.4,3.2,0.6,1.0,0.7,0.2,2.2,12.7,2,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
38,289,Willy Hernangomez,CHA,26,31,7,24,12.1,6.1,2.4,4.5,53.2,0.2,0.7,22.7,1.2,1.9,62.7,1.4,2.9,4.3,0.9,1.0,0.3,0.2,1.0,13.4,2,0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
39,290,Meyers Leonard,MIA,28,49,34,15,20.1,6.1,2.4,4.6,52.0,1.0,2.4,42.9,0.3,0.5,65.4,0.6,4.5,5.1,1.1,0.7,0.3,0.3,2.1,14.8,2,0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
40,291,Taj Gibson,NYK,35,62,21,41,16.5,6.1,2.7,4.6,58.4,0.1,0.2,28.6,0.7,0.9,73.2,1.8,2.5,4.3,0.8,0.8,0.4,0.5,2.0,14.5,0,0,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
41,292,Brandon Goodwin,ATL,24,34,13,21,12.7,6.1,2.2,5.6,40.0,0.8,2.6,29.9,0.8,0.9,93.3,0.3,1.8,2.1,1.5,0.9,0.4,0.1,1.3,11.4,0,0,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,
42,293,Anzejs Pasecniks,WAS,24,24,9,15,16.9,6.0,2.3,4.4,52.8,0.0,0.1,0.0,1.3,2.3,59.3,1.6,2.5,4.1,0.7,0.9,0.3,0.5,2.7,13.6,0,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
43,293,Dusty Hannahs,MEM,26,2,0,2,6.7,6.0,2.0,4.5,44.4,1.0,1.5,66.7,1.0,1.0,100.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,6.6,0,0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
44,293,Eric Mika,SAC,25,1,0,1,19.0,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,14.4,0,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,293,James Ennis III,ORL,29,61,39,22,17.3,6.0,2.1,4.8,43.5,0.8,2.3,33.8,1.0,1.3,80.8,1.0,2.3,3.3,0.9,0.7,0.5,0.3,1.8,12.9,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,293,Juancho Hernangomez,MIN,24,48,24,24,17.4,6.0,2.1,5.1,40.5,0.9,2.7,34.1,0.9,1.5,62.0,0.9,3.2,4.1,0.8,0.7,0.4,0.2,1.3,13.3,4,0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
47,298,Abdel Nader,OKC,26,48,33,15,15.8,6.0,2.1,4.6,45.5,0.8,2.2,37.1,1.0,1.3,77.4,0.3,1.6,1.9,0.7,0.8,0.4,0.4,1.4,11.1,0,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
48,299,Luke Kornet,CHI,24,36,11,25,15.5,6.0,2.3,5.2,43.9,0.9,3.0,28.7,0.6,0.8,71.4,0.6,1.7,2.3,0.9,0.4,0.3,0.7,1.5,12.8,0,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
49,300,Trey Burke,PHI,27,25,13,12,13.1,5.9,2.4,5.1,46.5,0.6,1.5,42.1,0.5,0.7,72.2,0.6,0.8,1.4,2.1,0.5,0.3,0.0,0.8,11.2,0,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
